specie,variable,variation,converge,iterations,gradient,init_value,final_value,init_point,final_point
TS,R OH',15,True,8,8.6e-06,6.771713593448939,-3.371214287473734,"[0.9693, 1.17875, 1.3536, 103.2989, 118.2898, 68.3691]","[0.96, 0.9, 2.0, 100.0, 60.0, 80.0]"
TS,R OH',20,False,4,0.0e+00,9.634456493613955,115.302739153,"[0.9693, 1.23, 1.3536, 103.2989, 118.2898, 68.3691]","[0.9716752843115111, -0.15417262714615654, 2.034275030314935, 104.97297431513357, 84.89633799693397, 33.40357028775737]"
TS,R OH',25,True,10,4.7e-06,12.437964066045936,-3.371214287956765,"[0.9693, 1.28125, 1.3536, 103.2989, 118.2898, 68.3691]","[0.96, 0.9, 2.0, 100.0, 60.0, 80.0]"
TS,R H'F,25,False,3,0.0e+00,20.62730143023869,115.302739153,"[0.9693, 1.025, 1.0151999999999999, 103.2989, 118.2898, 68.3691]","[0.9372601073113734, -2.5014849436482924, 3.952830580888068, 106.51462710814822, -7.881572702852935, -226.48273022435458]"
TS,R H'F,20,False,2,0.0e+00,11.453880558810676,115.302739153,"[0.9693, 1.025, 1.0828799999999998, 103.2989, 118.2898, 68.3691]","[0.9933476713987165, 1.3242635117587185, -0.15212724456447102, 91.02858506159339, 223.29964370770892, -13.030168334781507]"
TS,R H'F,15,False,1,0.0e+00,5.870876266246349,115.302739153,"[0.9693, 1.025, 1.1505599999999998, 103.2989, 118.2898, 68.3691]","[0.9588173166720917, 0.5059334769736629, 2.1545211919054434, 103.55366313911314, 54.43451000510541, 104.39413295526023]"
TS,R H'F,10,True,6,4.9e-06,2.9586127984220574,1.4990784280412375,"[0.9693, 1.025, 1.21824, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,R H'F,5,True,5,2.5e-06,1.7625705962610976,1.499078426302773,"[0.9693, 1.025, 1.28592, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,R H'F,0,True,2,6.1e-08,1.49908649100185,1.4990784262221342,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,R H'F,5,True,5,8.1e-06,1.617708157624623,1.499078430647427,"[0.9693, 1.025, 1.4212799999999999, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,R H'F,10,True,6,9.0e-06,1.80309281291406,1.499078429011795,"[0.9693, 1.025, 1.4889599999999998, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,R H'F,15,False,1,0.0e+00,1.9190643500085374,115.302739153,"[0.9693, 1.025, 1.55664, 103.2989, 118.2898, 68.3691]","[0.9725221963049924, 1.0035894803439167, 1.4687670802471167, 102.04056905285398, 65.80314580859363, 66.29976917016113]"
TS,R H'F,20,False,1,0.0e+00,1.9372974757076253,115.302739153,"[0.9693, 1.025, 1.62432, 103.2989, 118.2898, 68.3691]","[0.9605942857447483, 1.016967875515323, 0.8284293004884614, 107.83781187355056, 301.61258675197524, -63.785678234372085]"
TS,R H'F,25,False,1,0.0e+00,1.8754658161699542,115.302739153,"[0.9693, 1.025, 1.692, 103.2989, 118.2898, 68.3691]","[0.8741197438282664, -0.5226911842339934, 24.933954614584025, 109.54375827668463, -2427.1195529438787, 1657.3535622449376]"
TS,θ HOH',25,True,6,4.8e-06,11.338528625846255,1.4990784263646588,"[0.9693, 1.025, 1.3536, 77.474175, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',20,True,5,3.6e-06,7.656152777753494,1.4990784262704628,"[0.9693, 1.025, 1.3536, 82.63912, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',15,True,4,5.2e-06,4.887789713628508,1.499078427085215,"[0.9693, 1.025, 1.3536, 87.80406500000001, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',10,True,4,7.3e-06,2.972996475365557,1.499078426606574,"[0.9693, 1.025, 1.3536, 92.96901, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',5,True,4,4.9e-06,1.8595103826713126,1.499078426447305,"[0.9693, 1.025, 1.3536, 98.133955, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',0,True,2,6.1e-08,1.49908649100185,1.4990784262221342,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',5,True,4,1.1e-06,1.8398732497534653,1.499078426228265,"[0.9693, 1.025, 1.3536, 108.463845, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',10,True,4,6.4e-06,2.8179733527130835,1.4990784270820572,"[0.9693, 1.025, 1.3536, 113.62879000000001, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',15,True,5,3.8e-06,4.3512571493673,1.4990784264995767,"[0.9693, 1.025, 1.3536, 118.793735, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',20,True,6,9.5e-07,6.338855046164771,1.4990784262311032,"[0.9693, 1.025, 1.3536, 123.95868, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ HOH',25,True,6,8.0e-07,8.669226470204945,1.4990784262843204,"[0.9693, 1.025, 1.3536, 129.123625, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,25,True,7,4.6e-06,20.949017772563288,1.4990784264302794,"[0.9693, 1.025, 1.3536, 103.2989, 88.71735, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,20,True,7,4.4e-06,11.284046673064632,1.4990784264606558,"[0.9693, 1.025, 1.3536, 103.2989, 94.63184, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,15,True,6,3.3e-06,5.857527511455571,1.499078426626402,"[0.9693, 1.025, 1.3536, 103.2989, 100.54633, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,10,True,6,3.3e-06,3.049533195892514,1.4990784269377933,"[0.9693, 1.025, 1.3536, 103.2989, 106.46082, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,5,True,5,1.8e-06,1.813429483409419,1.4990784262969168,"[0.9693, 1.025, 1.3536, 103.2989, 112.37531, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,0,True,2,6.1e-08,1.49908649100185,1.4990784262221342,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,5,True,5,3.0e-06,1.711384310549245,1.4990784263193888,"[0.9693, 1.025, 1.3536, 103.2989, 124.20429, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,10,True,7,1.8e-06,2.2141695948076894,1.499078426347852,"[0.9693, 1.025, 1.3536, 103.2989, 130.11878000000002, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,15,True,7,2.3e-06,2.8692436790465217,1.4990784262685544,"[0.9693, 1.025, 1.3536, 103.2989, 136.03327000000002, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,θ OH'F,20,False,14,0.0e+00,3.5971206354047474,115.302739153,"[0.9693, 1.025, 1.3536, 103.2989, 141.94776000000002, 68.3691]","[1.038162325227086, 1.006075096390143, 3.5890271367923505, 29.30379852635845, 17.258934135578563, -426.0807962395724]"
TS,θ OH'F,25,False,50,8.9e-04,4.349561723650726,-1.020459253970388,"[0.9693, 1.025, 1.3536, 103.2989, 147.86225, 68.3691]","[0.9608330659368034, 0.9611642878155734, 2.2699763728009468, 104.25219298531297, -179.33154951355598, 94.54061846231423]"
TS,φ HOH'F,25,True,5,1.0e-06,2.0314348460486444,1.4990784263105985,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 51.276825]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,20,True,6,1.8e-06,1.841207161205367,1.4990784264001915,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 54.695280000000004]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,15,True,4,1.0e-06,1.6920033348410641,1.4990784262989019,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 58.113735000000005]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,10,True,5,2.1e-07,1.584923013418791,1.4990784262223422,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 61.53219]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,5,True,4,1.3e-06,1.5205544985953172,1.499078426252623,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 64.95064500000001]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,0,True,2,6.1e-08,1.49908649100185,1.4990784262221342,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 68.3691]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,5,True,4,2.5e-06,1.520400838708718,1.4990784267135882,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 71.787555]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,10,True,4,1.5e-06,1.58415090998235,1.4990784264601624,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 75.20601]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,15,True,5,3.9e-07,1.689826944958573,1.4990784262261467,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 78.624465]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,20,True,4,5.9e-06,1.8368066058971437,1.4990784267433315,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 82.04292000000001]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
TS,φ HOH'F,25,True,5,1.3e-06,2.0243878600262444,1.499078426251162,"[0.9693, 1.025, 1.3536, 103.2989, 118.2898, 85.461375]","[0.96, 1.0, 1.0, 100.0, 110.0, 60.0]"
P-vdW (HO--HF),R HO,25,False,50,1.3e-02,39.806352749736305,-22.33746153516306,"[0.7296, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728180302896827, 1.770081314847693, 0.9354248122329308, 108.69375020339209, 173.58556416813315, 0.25977708830198926]"
P-vdW (HO--HF),R HO,20,False,50,3.6e-05,12.332951097943809,-22.286837346555004,"[0.77824, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.972775017515949, 1.7664515175585367, 0.935275714152076, 111.23111659400821, 179.9457497666256, -89.52639254984163]"
P-vdW (HO--HF),R HO,15,False,50,1.5e-02,-5.251441353129169,-22.32663221584191,"[0.82688, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728223510851662, 1.7684395484075646, 0.9354152170413983, 109.14918548609232, 174.77782076622003, -28.355882765595794]"
P-vdW (HO--HF),R HO,10,False,50,4.9e-03,-15.648320179149104,-22.31296932196941,"[0.87552, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.972665632993657, 1.7649281193383892, 0.9354091966528008, 111.33437385313931, 177.63764531003912, 22.259403701166683]"
P-vdW (HO--HF),R HO,5,False,15,0.0e+00,-20.856086835444792,115.302739153,"[0.92416, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9773143144353582, 0.32396999729746767, 0.9746326862630598, 190.61877149897214, 335.8530964917279, -123.6008532698109]"
P-vdW (HO--HF),φ HOH'F,25,True,1,7.5e-06,-22.33746792681719,-22.337468782203516,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.092125]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),R HO,5,True,5,7.4e-06,-21.16094068632084,-22.33746834757496,"[1.02144, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),R HO,10,False,50,3.2e-04,-18.108619748042756,-22.337338840641973,"[1.07008, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728272649085592, 1.7700051737646811, 0.9354254952735457, 108.63300736409502, 173.6620074501545, -3.038120949407081]"
P-vdW (HO--HF),R HO,15,False,50,3.4e-03,-13.75577408777017,-22.33039501531674,"[1.11872, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.972856962453344, 1.7698586938017873, 0.9354161393418968, 108.52142111594571, 186.34767529163932, 202.62554485266742]"
P-vdW (HO--HF),R HO,20,False,50,1.3e-03,-8.528545422650927,-22.294536979655213,"[1.16736, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9727948249991587, 1.7670073233045818, 0.9353118678827153, 110.63461585333899, 183.08456641562543, 112.15537470096773]"
P-vdW (HO--HF),R HO,25,False,1,0.0e+00,-2.7453906838208644,115.302739153,"[1.216, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.2606494883878163, 1.7743652926273845, 0.9381442078031625, 140.61819678653552, 175.590814508978, 4.274216913594555]"
P-vdW (HO--HF),R OH',25,False,50,1.1e-03,-13.514771004988736,-22.330957703511906,"[0.9728, 1.3275000000000001, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9729306445991627, 1.771415580211651, 0.9354391887744012, 107.3901132438843, 187.68104852555055, 165.774133887004]"
P-vdW (HO--HF),R OH',20,False,50,9.1e-04,-17.57519162712749,-22.332461377946338,"[0.9728, 1.416, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728001386453119, 1.769334678392942, 0.9354108591720203, 109.14134531743268, 174.16856516619583, -19.137634400880152]"
P-vdW (HO--HF),R OH',15,False,50,1.3e-01,-20.066918121492407,-22.28941825350452,"[0.9728, 1.5045, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9727695533093674, 1.766378412249859, 0.9352926485511605, 111.15455146015448, 181.37534466566936, -462.4615549115267]"
P-vdW (HO--HF),R OH',10,False,50,1.7e-03,-21.48106050845065,-22.33152545564955,"[0.9728, 1.593, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728515075715591, 1.7723771995414168, 0.9354256011786023, 107.85455767055949, 171.59961841383173, 6.923474873810262]"
P-vdW (HO--HF),R OH',5,False,50,3.6e-05,-22.156241521146065,-22.337451113831936,"[0.9728, 1.6815, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728292726061438, 1.7700690687672427, 0.935425749927761, 108.60006634493996, 173.61334631933764, -1.0068013689562156]"
P-vdW (HO--HF),R OH',0,True,1,8.7e-06,-22.337467968423528,-22.337468854309495,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),R OH',5,False,50,2.0e-04,-22.209731994646596,-22.337367245933848,"[0.9728, 1.8585, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9728167135099978, 1.7698567243325183, 0.9354237199947337, 108.76722747944132, 173.79475954177383, -2.0907361286380453]"
P-vdW (HO--HF),R OH',10,False,29,0.0e+00,-21.906494870136818,115.302739153,"[0.9728, 1.947, 0.9354, 108.6504, 173.6165, -0.0737]","[1.3076790727101573, -0.9890647142661106, 1.2086591232210375, 206.90789257016257, 252.53972936545446, -788.0071127350477]"
P-vdW (HO--HF),R OH',15,False,1,0.0e+00,-21.515950693218578,115.302739153,"[0.9728, 2.0355, 0.9354, 108.6504, 173.6165, -0.0737]","[0.9719505669106171, 0.7623171078906064, 0.9524624639345048, 100.15854624675168, 172.3859946125974, -2.770039519401211]"
P-vdW (HO--HF),R OH',20,False,1,0.0e+00,-21.091621353303495,115.302739153,"[0.9728, 2.124, 0.9354, 108.6504, 173.6165, -0.0737]","[-6.860167677354325, -9143.053477326173, 139.16143524215863, -27974.130724466413, -17794.83546087223, -170258.28927258155]"
P-vdW (HO--HF),R OH',25,True,17,2.1e-07,-20.66386228966368,-16.15134074307191,"[0.9728, 2.2125, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97281, 30.0, 0.9, 160.0, 50.0, 40.0]"
P-vdW (HO--HF),R H'F,25,False,17,0.0e+00,41.28329509649011,115.302739153,"[0.9728, 1.77, 0.70155, 108.6504, 173.6165, -0.0737]","[0.9742778423830616, 2.5685127694639367, 0.9233505470379132, 27.46145148815199, 372.98614040081577, 61.09570177314862]"
P-vdW (HO--HF),R H'F,20,False,50,3.9e-02,13.208380330362612,-22.32667936813113,"[0.9728, 1.77, 0.74832, 108.6504, 173.6165, -0.0737]","[0.9727925029554632, 1.7694101989272828, 0.9354463336106005, 108.8584946159122, 187.33312309182298, -155.08093895004828]"
P-vdW (HO--HF),R H'F,15,False,50,1.1e-02,-4.758088119302614,-22.29839142521416,"[0.9728, 1.77, 0.79509, 108.6504, 173.6165, -0.0737]","[0.9727679084987328, 1.7670974978393865, 0.9353136532337621, 110.77772207164081, 176.79610578387837, -297.2513967682545]"
P-vdW (HO--HF),R H'F,10,False,50,3.6e-03,-15.41862138800433,-22.31198419507205,"[0.9728, 1.77, 0.84186, 108.6504, 173.6165, -0.0737]","[0.9727879256048817, 1.768175690388379, 0.9353592717692862, 109.96813648750384, 175.11217368492495, 46.77453001220499]"
P-vdW (HO--HF),R H'F,5,True,7,7.2e-06,-20.795397255523607,-22.337468506392845,"[0.9728, 1.77, 0.88863, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),R H'F,0,True,1,8.7e-06,-22.337467968423528,-22.337468854309495,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),R H'F,5,False,50,8.2e-04,-21.09766492343489,-22.28706363409699,"[0.9728, 1.77, 0.98217, 108.6504, 173.6165, -0.0737]","[0.9727755684172615, 1.7664758682399797, 0.9352760111183283, 111.21628195397665, 180.52404645449252, 93.69355756752581]"
P-vdW (HO--HF),R H'F,10,False,50,9.2e-01,-17.85753065913552,-22.288871134112867,"[0.9728, 1.77, 1.02894, 108.6504, 173.6165, -0.0737]","[0.972559713162529, 1.7581193130331894, 0.9356688215722034, 112.25644365692497, 179.4685527389705, 45.73316276294707]"
P-vdW (HO--HF),R H'F,15,False,50,2.5e-02,-13.20947194546166,-22.286766537081306,"[0.9728, 1.77, 1.07571, 108.6504, 173.6165, -0.0737]","[0.9728414083249354, 1.7658552442068098, 0.9353150591603222, 110.56012654288664, 180.524713557363, -96.24088734171151]"
P-vdW (HO--HF),R H'F,20,False,1,0.0e+00,-7.609255156575351,115.302739153,"[0.9728, 1.77, 1.12248, 108.6504, 173.6165, -0.0737]","[0.9595147235797711, 5.27488457148352, 0.09715220193496643, 42.12313428803877, 245.6030600485958, -1351.4419607059353]"
P-vdW (HO--HF),R H'F,25,False,1,0.0e+00,-1.4091133198425192,115.302739153,"[0.9728, 1.77, 1.16925, 108.6504, 173.6165, -0.0737]","[0.9859932330199431, -0.35055502577012376, 0.9255528326607055, 78.3507139687255, 166.44451199957268, -11.547168712433463]"
P-vdW (HO--HF),θ HOH',25,False,50,3.0e-03,-20.67790607090172,-22.289880296457067,"[0.9728, 1.77, 0.9354, 81.48780000000001, 173.6165, -0.0737]","[0.9727790423392121, 1.7666487399026944, 0.9352881153993958, 111.04440545294155, 181.80113326847027, 103.51087188940305]"
P-vdW (HO--HF),θ HOH',20,False,50,2.1e-03,-21.308088224117203,-22.3219746138797,"[0.9728, 1.77, 0.9354, 86.92032, 173.6165, -0.0737]","[0.972834948232813, 1.768765271989638, 0.9353943975549688, 109.15036966329258, 174.55333829815194, -35.04418008747233]"
P-vdW (HO--HF),θ HOH',15,False,1,0.0e+00,-21.7827143149475,115.302739153,"[0.9728, 1.77, 0.9354, 92.35284, 173.6165, -0.0737]","[0.9683022726680504, 1.7787936988867992, 0.9456716155206596, 116.45409492469996, -41.37862684299796, 742.7792371410098]"
P-vdW (HO--HF),θ HOH',10,False,50,3.4e-04,-22.10496596290854,-22.287011785486925,"[0.9728, 1.77, 0.9354, 97.78536, 173.6165, -0.0737]","[0.9727714255907315, 1.7664729089817504, 0.9352751449032033, 111.25455014915023, 179.49218641417445, 86.67922707058622]"
P-vdW (HO--HF),θ HOH',5,False,50,1.7e-01,-22.283490031427025,-22.29484441959295,"[0.9728, 1.77, 0.9354, 103.21788000000001, 173.6165, -0.0737]","[0.9727950197453008, 1.7586938022222336, 0.9355716218958695, 110.47312748179156, 178.93451208902553, -50.05145856798342]"
P-vdW (HO--HF),θ HOH',0,True,1,8.7e-06,-22.337467968423528,-22.337468854309495,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),θ HOH',5,False,2,0.0e+00,-22.29223479254532,115.302739153,"[0.9728, 1.77, 0.9354, 114.08292, 173.6165, -0.0737]","[0.9660354184854495, 1.4382834632894745, 0.9408331423108361, 202.23289286422482, 334.91910511910544, -338.89084794240443]"
P-vdW (HO--HF),θ HOH',10,False,50,2.4e-04,-22.172343657024758,-22.287337163424056,"[0.9728, 1.77, 0.9354, 119.51544000000001, 173.6165, -0.0737]","[0.9727752757870556, 1.7664800883875553, 0.9352775993712485, 111.2064073352759, 180.68344007650225, -95.42021066862665]"
P-vdW (HO--HF),θ HOH',15,False,50,3.5e-03,-21.99739439911351,-22.28290646894488,"[0.9728, 1.77, 0.9354, 124.94796000000001, 173.6165, -0.0737]","[0.9727740812086922, 1.767436496232453, 0.9352989012323802, 110.85715753881425, 175.70754672929453, 75.92444029617866]"
P-vdW (HO--HF),θ HOH',20,False,1,0.0e+00,-21.781833165889804,115.302739153,"[0.9728, 1.77, 0.9354, 130.38048, 173.6165, -0.0737]","[0.9787334623959014, 1.61077858001639, 0.9519007868108376, 1.9263805744067497, 150.07240709702705, -149.34158336698218]"
P-vdW (HO--HF),θ HOH',25,False,4,0.0e+00,-21.537159095210395,115.302739153,"[0.9728, 1.77, 0.9354, 135.81300000000002, 173.6165, -0.0737]","[0.946672011143763, 0.5199396931973839, 0.956040948260334, -130.58221985953938, 920.9626040419346, 2853.366074642327]"
P-vdW (HO--HF),θ OH'F,25,False,25,6.4e-02,-18.834983224013747,-16.15133895299602,"[0.9728, 1.77, 0.9354, 108.6504, 130.212375, -0.0737]","[0.9727640426068458, 73.7368456555275, 0.9223255280497867, 250.7013154454175, -202.00292024658802, -134.26913434831238]"
P-vdW (HO--HF),θ OH'F,20,False,3,0.0e+00,-20.061819657878917,115.302739153,"[0.9728, 1.77, 0.9354, 108.6504, 138.8932, -0.0737]","[-0.7007851586147722, 0.7879696277076378, 3.1052596239860097, -92.03010708821111, 303.2915619483219, -160.99180653354804]"
P-vdW (HO--HF),θ OH'F,15,False,50,1.1e-03,-21.094141317636108,-22.28769013689076,"[0.9728, 1.77, 0.9354, 108.6504, 147.574025, -0.0737]","[0.9727680950436157, 1.7664760708933445, 0.9352774083286991, 111.2627006856122, 179.23015526177642, 277.1811109858396]"
P-vdW (HO--HF),θ OH'F,10,False,50,1.4e-03,-21.814147233956255,-22.309909555242367,"[0.9728, 1.77, 0.9354, 108.6504, 156.25485, -0.0737]","[0.972802137198474, 1.7753882599939264, 0.9354276298720443, 107.52882873768445, 169.03793509717528, 2.432590535828954]"
P-vdW (HO--HF),θ OH'F,5,False,50,3.7e-04,-22.21423789624782,-22.288487418335944,"[0.9728, 1.77, 0.9354, 108.6504, 164.935675, -0.0737]","[0.9727812244678194, 1.7664975888665173, 0.9352833745086228, 111.10340943336115, 179.00643483060477, -79.89572108231857]"
P-vdW (HO--HF),θ OH'F,0,True,1,8.7e-06,-22.337467968423528,-22.337468854309495,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),θ OH'F,5,False,50,1.9e-04,-22.224374581932928,-22.337201705218703,"[0.9728, 1.77, 0.9354, 108.6504, 182.297325, -0.0737]","[0.9728186356712087, 1.7699977404365532, 0.9354235967635037, 108.71876282255825, 173.6691964002434, 4.3924444736336605]"
P-vdW (HO--HF),θ OH'F,10,False,50,2.5e-05,-21.891802152234455,-22.337464356410806,"[0.9728, 1.77, 0.9354, 108.6504, 190.97815, -0.0737]","[0.9728240211885213, 1.7700690037064828, 0.9354249735381541, 108.64751953758083, 173.6146005529532, 0.5783619282348288]"
P-vdW (HO--HF),θ OH'F,15,False,50,4.7e-03,-21.33040610437199,-22.282522891345995,"[0.9728, 1.77, 0.9354, 108.6504, 199.658975, -0.0737]","[0.9725757828295112, 1.766089151383051, 0.9352275071025254, 113.20610993074534, 179.5857814515852, -71.57318509659274]"
P-vdW (HO--HF),θ OH'F,20,False,3,0.0e+00,-20.507726139000006,115.302739153,"[0.9728, 1.77, 0.9354, 108.6504, 208.3398, -0.0737]","[0.9761962068124479, 2.016679371903724, 0.8975836125791777, 123.97962577071536, 0.9127662518865094, 169.8307310849837]"
P-vdW (HO--HF),θ OH'F,25,False,36,0.0e+00,-19.37405565193787,115.302739153,"[0.9728, 1.77, 0.9354, 108.6504, 217.020625, -0.0737]","[0.9728346486359198, -0.8341791562954022, 0.9223336772579888, 519.5109795349092, -173.7474205038357, 21.279048275887646]"
P-vdW (HO--HF),φ HOH'F,25,True,1,7.4e-06,-22.337468000783705,-22.337468858446297,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.055275000000000005]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),φ HOH'F,20,True,1,4.9e-06,-22.337467995051476,-22.33746887365802,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.05896]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),φ HOH'F,15,True,1,6.1e-06,-22.33746798894917,-22.337468872348442,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.062645]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),φ HOH'F,10,True,1,5.4e-06,-22.337467982477012,-22.337468853105747,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.06633]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),φ HOH'F,5,True,1,6.3e-06,-22.33746797563501,-22.337468849023224,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.07001500000000001]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),φ HOH'F,0,True,1,8.7e-06,-22.337467968423528,-22.337468854309495,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.0737]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
P-vdW (HO--HF),φ HOH'F,5,True,2,5.3e-06,-22.337467960841877,-22.337468867964006,"[0.9728, 1.77, 0.9354, 108.6504, 173.6165, -0.077385]","[0.97282, 0.0, 0.9, 100.0, 170.0, 0.0]"
