specie,variable,variation,converge,iterations,gradient,init_value,final_value,init_point,final_point
R-vdW (F--H2O),random,-1,False,1,0,115.302739153,115.302739153,"[0.6713363751244623, 1.1864922151839576, 2.2718134770620058, 112.61654591253277, 77.05755337706088, -87.60747195947702]","[0.6713363751244623, nan, nan, nan, nan, nan]"
R-vdW (F--H2O),random,-1,False,50,0,50.505431113322594,-2.9569823723602275,"[0.7385753113044968, 0.9421543623538658, 2.219307887409346, 112.60133186279272, 64.17341522715007, -90.7472449233815]","[0.9626867540763612, 0.962106963859324, 2.180269958177003, 104.17138776831912, 65.73679033441742, -87.4293530224941]"
R-vdW (F--H2O),random,-1,False,1,0,24.63089624418763,115.302739153,"[0.8310883937732434, 1.1335424677093093, 2.1859905726486253, 98.15904252043751, 61.78717814933683, -92.5501143923814]","[0.9543584996474432, 0.620380962941228, 2.3435976190262044, 103.09276890236409, 66.66278213013163, -87.96162703248109]"
R-vdW (F--H2O),random,-1,False,50,0,39.40082859741118,-3.301736183659116,"[0.8797828090161399, 0.7679340637684262, 2.183446635770808, 113.92677615206539, 65.03306574896648, -83.13441056950876]","[0.9662830217931656, 0.9668777506850548, 2.3062481769140373, 104.55075947945352, 70.0504698226557, -86.56938756230318]"
R-vdW (F--H2O),random,-1,False,50,0,31.05610798786851,-3.3017354169286763,"[1.0643330420839683, 0.7896433597926505, 2.132081903563412, 101.69875900361593, 63.527483173842846, -87.72208393407324]","[0.9662830011578986, 0.9668777409960236, 2.3062461487000117, 104.55075553750653, 70.05057899636643, -86.56939004134446]"
R-vdW (F--H2O),random,-1,False,50,0,111.84879681130657,-3.301736258236966,"[0.7002535118854589, 0.7659308623335159, 2.5917356426744385, 108.26136267138246, 57.94136061605763, -95.94114562860231]","[0.9662830145645115, 0.9668777447334718, 2.306247739215941, 104.5507603114886, 70.05048739824, -86.56940882940037]"
R-vdW (F--H2O),random,-1,False,1,0,61.95174304935429,115.302739153,"[0.745770836641306, 1.158530265152605, 2.296722493915846, 96.81848690538718, 69.38338174270683, -90.01563700996576]","[0.9047675371528838, 0.4219779630890692, 2.2664628326372713, 102.98984057559555, 64.48466072760043, -87.95819706866867]"
R-vdW (F--H2O),random,-1,False,50,0,18.97577635429108,-2.9569940191368325,"[0.9751475807984733, 0.8066898821538784, 2.237900036562409, 100.05032057668963, 72.54947060236105, -95.140736588388]","[0.9626867558590123, 0.9621069600636155, 2.1802698362813664, 104.17139135667875, 65.73688381102632, -87.42923603520819]"
R-vdW (F--H2O),random,-1,False,1,0,11.146746422638762,115.302739153,"[1.134370212210398, 1.0141862535024422, 2.430817529354156, 107.43471419632762, 72.87557474337211, -79.41535546558647]","[0.5354221394723017, 0.9278326654733221, 4.411030497629348, 99.23517558951112, -28.212873642753365, -88.34347567121233]"
R-vdW (F--H2O),random,-1,False,1,0,13.558607266684325,115.302739153,"[0.9542484142824681, 1.1384438099564562, 2.0912676691549774, 111.34665510031913, 60.88118518431005, -94.62220493586733]","[0.9673656189622827, 0.4900001832567964, 2.2731071701681365, 100.85976102032272, 66.84117279455914, -88.43646231044164]"
R-vdW (F--H2O),random,-1,False,2,0,24.1792869996591,115.302739153,"[0.9798441634688411, 1.2529078911453222, 2.208960006105405, 95.64900713731674, 75.05944743010684, -92.74132650987559]","[0.9759179845309505, -7.208839349745026, 2.543326408799147, 59.145489536726934, 22.44029442292762, -2519.2352685759624]"
R-vdW (F--H2O),random,-1,False,50,0,0.029215211393400182,-2.9569896939727776,"[0.9853628137389993, 0.9201161734430328, 2.070122381582805, 103.0756462321094, 65.75809851343618, -86.46947359964335]","[0.9626867446020086, 0.9621069568189607, 2.180270808319236, 104.17139045314342, 65.73680110487761, -87.42927927883096]"
R-vdW (F--H2O),random,-1,False,50,0,41.59082592412085,-2.956984304622233,"[0.7557403585154777, 1.0074400079662922, 2.290880332852179, 102.68953027347908, 62.562914719082784, -93.99022097769874]","[0.9626867550144336, 0.9621069708726683, 2.180271441130637, 104.17139114827778, 65.7367254405127, -87.42926577243804]"
R-vdW (F--H2O),random,-1,False,1,0,14.882423661453162,115.302739153,"[0.9826303040322915, 1.1793170360172036, 2.487186250031768, 107.09554839584234, 61.7619469514507, -85.7387207166295]","[0.9567809829383763, 0.032733739101104886, 2.0226497178637497, 99.15744064520798, 55.079117663241306, -89.23625811431836]"
R-vdW (F--H2O),random,-1,False,50,0,13.17504215371294,-2.956996921142544,"[1.0846269260573478, 1.1066925009314579, 2.346072625943602, 110.03498686580788, 59.977807709721056, -79.097884073834]","[0.9626867393586969, 0.962106971843599, 2.180272206559707, 104.17139102965075, 65.7367839352849, -87.42929792389654]"
R-vdW (F--H2O),random,-1,False,50,0,57.124236575554804,-3.301736817112632,"[1.0440729675266436, 0.7358542523620833, 2.023876692712781, 106.13162074507615, 68.90267236967688, -87.97933316927839]","[0.9662830531873193, 0.9668778022706246, 2.3062469651806765, 104.55076518194377, 70.05048720705481, -86.56935678936806]"
R-vdW (F--H2O),random,-1,False,50,0,30.14806619090655,-2.956988056697321,"[1.033892530779299, 0.7873300591527357, 2.1774540463242946, 94.73718954945409, 72.1854630881121, -80.02229568804945]","[0.962686755763018, 0.9621069628921407, 2.1802699272750856, 104.17139085656041, 65.73683369866376, -87.42926829899369]"
R-vdW (F--H2O),random,-1,False,50,0,7.160550514589974,-2.9569973412342296,"[1.0043386031586166, 1.041579337498324, 2.1251415659763078, 114.210458891224, 57.2479823762649, -89.08146423364464]","[0.9626867562313802, 0.9621069735035188, 2.1802712133538176, 104.1713939210018, 65.73683706556099, -87.42924193129821]"
R-vdW (F--H2O),random,-1,False,50,0,59.29037410128465,-3.301737674606958,"[0.779145833127063, 0.8029229328250307, 2.002247558850206, 97.86053623233735, 64.30648516917284, -92.02304668692327]","[0.9662830424819504, 0.9668777563122848, 2.306250641844499, 104.55076516811769, 70.05032587326595, -86.56947516002529]"
R-vdW (F--H2O),random,-1,False,3,0,76.05432938407796,115.302739153,"[0.7451443827569709, 1.2603628710909252, 2.573279809119859, 102.18586716717998, 65.68101281090946, -95.51454239234273]","[0.9691573911388002, -15.452681129438005, -0.5970976555361084, 81.93204385558126, -78.66361658509109, -86.78422142113729]"
R-vdW (F--H2O),random,-1,False,1,0,37.03192920735977,115.302739153,"[1.1508816534953705, 1.249861334099671, 2.512852456616775, 105.62358187238232, 57.98717493197953, -96.10969998383536]","[0.3906251924103815, -19.205616836167945, 2.3996333783161994, 96.71110365286458, 55.17044759199136, -92.87990581724186]"
R-vdW (F--H2O),random,-1,False,1,0,19.895035492907343,115.302739153,"[0.8794953741101169, 0.8167959659784254, 2.466782928032547, 108.78778830996475, 76.85826645006011, -85.70136354648072]","[0.9631950788576076, 0.9422245650005386, 1.7781444177532402, 109.10190556286531, 41.87685648910789, -96.53716241507496]"
R-vdW (F--H2O),random,-1,False,1,0,3.5941274798521197,115.302739153,"[0.941194623638266, 1.0773570062808846, 2.2895450415063183, 98.16581902990876, 74.62047167397478, -95.0465358361961]","[0.9744478360567032, 0.8247270264602407, 1.8125052466905038, 102.15838061899997, 52.933922716817605, -84.32683667119674]"
R-vdW (F--H2O),random,-1,False,50,0,24.094923218357767,-3.3017365221943713,"[0.791240102679977, 0.9366538251939664, 2.2103659086299556, 107.00704387340133, 69.08767272197444, -95.37962807489082]","[0.9662830303013669, 0.966877761783123, 2.306249004386736, 104.55076358487325, 70.05042513390637, -86.56943235166679]"
R-vdW (F--H2O),random,-1,False,50,0,59.907954229522666,-2.9569780753612527,"[1.0946822363343323, 0.7379861362550195, 2.0607606772604132, 109.30032580051532, 69.2597428376197, -95.87948747169055]","[0.9626867313693347, 0.9621069769345056, 2.1802724720472844, 104.17139369576745, 65.73662666491049, -87.42940190228201]"
R-vdW (F--H2O),random,-1,False,50,0,53.903424380671716,-3.301736481196705,"[0.8291156111762337, 0.7639154088082108, 2.2542545572875223, 96.6836461495777, 61.975308603130934, -95.11028186391937]","[0.9662830208900347, 0.9668777509298544, 2.3062481544809112, 104.55075987789566, 70.05046360501788, -86.56942394709453]"
R-vdW (F--H2O),random,-1,False,1,0,115.302739153,115.302739153,"[0.9476439376280854, 0.6668822847204026, 2.361216784690952, 107.51824374752164, 57.16751600775341, -83.14524904489826]","[nan, 0.6668822847204026, nan, nan, nan, nan]"
R-vdW (F--H2O),random,-1,False,1,0,23.152281404679126,115.302739153,"[0.8672775402422794, 1.1888065171943032, 2.085661187319895, 104.18555256344163, 68.78029021465079, -95.73945764562822]","[0.9669820250817115, -0.050259127032576956, 2.2122103486299083, 101.38131039002374, 71.79818797161215, -82.88725589846243]"
R-vdW (F--H2O),random,-1,False,50,0,27.445890230880927,-3.3017363735973384,"[0.7861049637071917, 0.9178826084292792, 2.3674224287739083, 102.23691362630805, 74.53456723139787, -90.22399060994114]","[0.9662830397585258, 0.9668777815062046, 2.3062474760332816, 104.55076283156401, 70.05048427437015, -86.56935486368377]"
R-vdW (F--H2O),random,-1,False,1,0,59.430419532638226,115.302739153,"[0.7711673140609978, 1.2336273305743852, 2.3523252294910404, 112.33412813576727, 61.522345947360336, -90.05805757209043]","[0.9198054344708191, -2.705426910968188, 2.393670036996213, 100.02433575014159, 61.83183609307282, -88.9034031292132]"
R-vdW (F--H2O),random,-1,True,12,0,5.5860748773951565,-0.0020701256937517864,"[1.0810542933556417, 1.0315865556997998, 2.5229465817707903, 100.03515524686097, 67.07440260981203, -83.09195360063435]","[0.9609571453937449, 0.9609608103002666, 17.475210210989022, 104.14760055507973, -181.2151760275449, -308.6839608900814]"
R-vdW (F--H2O),random,-1,False,1,0,40.03550865017547,115.302739153,"[1.2359799414948596, 1.1510508815614249, 2.106409195079727, 113.33040945990304, 61.09261793810278, -94.55338703769569]","[-10.24787309451049, 0.2763498160504071, 2.282407049392609, 96.35910842195966, 66.70041466101193, -104.10653257048787]"
R-vdW (F--H2O),random,-1,False,1,0,23.38608730460851,115.302739153,"[1.1645794906181752, 1.1300392875235663, 2.1820081889108938, 103.13112447596345, 73.46677652557493, -94.32973649972944]","[0.26463766685391177, 0.5865099187504978, 2.0464982345133116, 97.48669527070156, 66.1411722357501, -80.58203084593592]"
R-vdW (F--H2O),random,-1,False,50,0,96.08638003856021,-2.956993646571195,"[1.0266209253248728, 0.6831072672710379, 2.4483610450806776, 101.90583849365747, 69.58290718064066, -97.41212075672158]","[0.9626867509026856, 0.9621069714718551, 2.180271508020405, 104.17139091668737, 65.73679596398765, -87.42934940666885]"
R-vdW (F--H2O),random,-1,False,50,0,91.10570253947239,-3.3017360673593026,"[0.6849826686422205, 0.9587032989748003, 2.2824773559184797, 108.45553922786816, 74.0670110169325, -88.49026374141216]","[0.9662830308757535, 0.9668777563401952, 2.3062492374124948, 104.55076375477664, 70.0504271748749, -86.56937940573926]"
R-vdW (F--H2O),random,-1,False,1,0,36.99684140963665,115.302739153,"[1.143414894561359, 1.2326975116116181, 2.1897289493330163, 110.40355863867214, 58.72074738333017, -91.97318312048999]","[0.45256005305337776, -7.713269111124803, 2.3587599507830013, 96.53401342644224, 63.7261862718567, -95.28079579433692]"
R-vdW (F--H2O),random,-1,False,1,0,31.336076586649074,115.302739153,"[1.1146946308995198, 1.2406803778807265, 2.299308495187321, 100.19053731561895, 58.72086125375576, -86.82901162615036]","[0.6877948491499081, -3.955757206867245, 2.4202741352123396, 97.26579973349251, 62.30585780222872, -79.04448111183774]"
R-vdW (F--H2O),random,-1,False,50,0,68.33295737069218,-3.3017368459260057,"[1.0747506070342554, 0.7203845979805311, 2.2824029040774656, 103.4347839097111, 75.80318111988197, -89.24269446386383]","[0.9662830261761863, 0.9668777646540944, 2.3062479804291303, 104.55076083178453, 70.05045617992454, -86.56940255252104]"
R-vdW (F--H2O),random,-1,False,1,0,28.689160846788262,115.302739153,"[1.0262972034338222, 1.2390822040811371, 2.0971365595746447, 103.63114796188104, 58.35806579366413, -95.01841876876333]","[0.9184991805310426, -11.810945587714258, 2.300187274127824, 98.95482820372716, 64.61827122438108, -86.3265970457277]"
R-vdW (F--H2O),random,-1,False,1,0,45.52016429733331,115.302739153,"[1.2495027256829692, 1.2098784661040298, 2.2063157404871796, 103.98144452804952, 58.98829276223822, -91.7159541600335]","[-38.3383777167898, -1.5586471287958443, 2.3720040132953852, 96.27803992217858, 63.95064084992693, -82.62612955138565]"
R-vdW (F--H2O),random,-1,False,1,0,22.31091561231,115.302739153,"[1.077324321059161, 1.1673397182860228, 2.5397636711366935, 113.61432951553337, 73.64968688261327, -92.68691816016488]","[0.8014487865859857, 0.1049299935928687, 4.294454440554812, 96.48226903724488, 126.63251994325927, -92.56498004006968]"
R-vdW (F--H2O),random,-1,True,12,0,-2.074703879443121,-0.002069984524609763,"[1.0022387297053768, 0.9627160294631729, 2.460145899328488, 104.1378774714396, 71.19626160457088, -85.92903383339407]","[0.9609595991779488, 0.9609584464342731, -21.621751779468628, 104.14760571850923, 39.61570499637776, -90.50271116905718]"
R-vdW (F--H2O),random,-1,False,3,0,6.351922451407283,115.302739153,"[1.0838725971267635, 1.0444302031124324, 2.2566869672057064, 96.0771702670664, 67.47761604884872, -91.00225910276663]","[0.9656768618755477, 0.9542796071623618, 1.8186779146594345, 104.26933212916153, 54.423452337065754, -90.1330284972877]"
R-vdW (F--H2O),random,-1,False,1,0,81.16559286557403,115.302739153,"[1.148535377317124, 0.7158475773890095, 2.179023847477117, 109.14630434031022, 64.6497382204404, -86.2020526340919]","[0.4323688192025802, 0.8820219725921903, 2.3178697712228207, 103.8332682836586, 71.3485478326517, -94.99794669198855]"
R-vdW (F--H2O),random,-1,True,14,0,26.93894340236057,-0.9916588973559965,"[0.8674240867466312, 1.2221887991802425, 2.434177221381245, 98.1439824954561, 58.67622092147437, -81.98204940953198]","[0.9608680073345612, -0.9610175199670928, 2.2708556295833304, 75.73394798053234, 40.255765213074376, -115.96370002536878]"
R-vdW (F--H2O),random,-1,False,50,0,48.928784174877016,-3.3017361843518778,"[0.7530429750278945, 0.8784941943362519, 2.4982789274752206, 96.70582468182555, 57.84713175808368, -95.20676846555405]","[0.9662830341197763, 0.9668777786880586, 2.306246904609655, 104.55076318202775, 70.05051372059879, -86.56935546859977]"
R-vdW (F--H2O),random,-1,False,1,0,27.367589898228363,115.302739153,"[1.0197441126566078, 1.2517276398701709, 2.4603626844980386, 107.93414082510145, 73.6038398850416, -80.44607386263768]","[0.9245412858934388, -40.62564032994684, 3.549724300002834, 96.74056639201598, 129.4206854937482, -91.439871755569]"
R-vdW (F--H2O),random,-1,False,50,0,58.95859539961893,-2.9569956855547543,"[0.9381958225900894, 0.7287499913637295, 2.0821101150277146, 110.43352362358937, 63.405408886603084, -92.45333854759478]","[0.9626867506534169, 0.9621069784690292, 2.1802723206810426, 104.1713920319193, 65.73676886043633, -87.42934362833952]"
R-vdW (F--H2O),random,-1,False,50,0,-2.4774066571087765,-2.9569932250380018,"[0.9922558479420616, 0.951265818395466, 2.436988466823521, 100.1920276350277, 60.5560525424993, -94.85070815094306]","[0.9626867533953107, 0.9621069780920486, 2.18027207623482, 104.17139287403491, 65.73676064823782, -87.4292583491314]"
R-vdW (F--H2O),random,-1,False,1,0,21.927251245347655,115.302739153,"[1.125529829936713, 0.8357522624872971, 2.4107048854408952, 96.70688706372081, 60.15916711329106, -86.38328324741285]","[0.6460264999504244, 0.9570240341223379, 2.4188186508901452, 102.84910051943757, 63.34022937598388, -90.51680639415862]"
R-vdW (F--H2O),random,-1,False,1,0,69.1404051144196,115.302739153,"[0.7409650606753793, 1.1943163197296154, 2.3188141615842044, 105.99945044715442, 62.53946663722699, -80.9087130246338]","[0.9002824061591562, -0.1699424435195147, 2.3961189798591134, 102.40118814522553, 64.18161168504616, -88.48720604188333]"
R-vdW (F--H2O),random,-1,False,1,0,97.65897962799833,115.302739153,"[0.6884287179758597, 1.096200653573926, 2.408434001681208, 106.95510126258587, 75.37789932433606, -85.07254254767336]","[0.8612437989833484, 0.7167313609197714, 1.7669799194554767, 105.032252256283, 1463.3311704975285, -92.69216137092974]"
R-vdW (F--H2O),random,-1,False,50,0,58.47450658511892,-3.301737017466123,"[0.7811113340838144, 0.7929088173297771, 2.0215780790427256, 105.3857829863525, 64.46021744797432, -89.47984772683385]","[0.9662830356167817, 0.9668777708369272, 2.306248386244002, 104.55076310646635, 70.05043307141929, -86.56941719105544]"
R-vdW (F--H2O),random,-1,False,1,0,41.735309671743956,115.302739153,"[1.2186348238399651, 1.2220553746179414, 2.003101261630696, 103.96595704169302, 70.7646227030731, -87.18773905996773]","[-1.3502721679478744, -2.686839031667845, 2.107093227807685, 95.01169175784395, 73.75298303760417, -47.11619487267438]"
R-vdW (F--H2O),random,-1,False,50,0,94.3052849945342,-3.3017689499671476,"[0.6916375263667104, 1.0853359722397693, 2.3441965211775835, 96.19977781132026, 65.66688841812217, -90.41115648465707]","[0.9662829841559091, 0.9668766730529471, 2.306361189769128, 104.55085183240136, 70.04514517062834, -86.5715676728822]"
R-vdW (F--H2O),random,-1,False,1,0,28.71842331998919,115.302739153,"[1.195685331954084, 0.842637289086511, 2.3606196510337494, 105.55503298871272, 71.93674024690986, -91.45019517315058]","[-0.4230779117054273, 0.9572146878409249, 1.5431569312514708, 101.08691759031076, 57.08784867276518, -90.28445989411279]"
R-vdW (F--H2O),random,-1,False,1,0,35.40242845579119,115.302739153,"[1.102806636017276, 1.2453669906056455, 2.57936128325385, 113.86138259646415, 70.28813027283591, -79.28181020364863]","[0.7087597063840553, -34.04411474867909, 3.671652333372524, 94.81852372447135, 123.578345250566, -107.71642908487402]"
R-vdW (F--H2O),random,-1,False,1,0,30.28086466028415,115.302739153,"[1.054489723894863, 1.2445594546117713, 2.411863837680481, 112.8493752131096, 75.57310403221418, -90.65072220342344]","[0.8656902644575679, -24.981972318343445, 4.093791786430984, 95.5844912955075, 122.88105930972719, -92.68392918638708]"
R-vdW (F--H2O),random,-1,False,50,0,45.79743153357301,-3.3017355413412637,"[0.8715110026674439, 0.7594896267786606, 2.2869801974933144, 100.24325744294354, 60.43981617955992, -92.23816605736786]","[0.9662830369783952, 0.9668777768984756, 2.306247757330024, 104.55076462816668, 70.05049960619316, -86.56938622910619]"
R-vdW (F--H2O),random,-1,False,50,0,4.2666855732566535,-2.9569940621364132,"[1.0695131420820134, 1.0327823856401412, 2.0973265278411226, 97.97225651593428, 76.39709339878243, -86.87159626183005]","[0.9626867513479443, 0.9621069599581615, 2.180270588279518, 104.17138984768148, 65.73684734787643, -87.42933731124756]"
R-vdW (F--H2O),random,-1,False,50,0,91.29008709360394,-3.301736376206652,"[0.7388045325466468, 0.7640426120133795, 2.3846212560897486, 96.02445501278439, 66.54508799406966, -79.62443147820395]","[0.9662830435417892, 0.9668777863516275, 2.3062474124250993, 104.5507617644751, 70.05048862391281, -86.56940215871715]"
R-vdW (F--H2O),random,-1,False,50,0,3.4661591811414976,-3.3017362504971977,"[0.9161169063794157, 0.9010242421468536, 2.1416496748982388, 95.94534382640195, 67.00070419556033, -85.17403804727225]","[0.9662830322524988, 0.9668777654349008, 2.3062479671342015, 104.55076185447723, 70.05047354653227, -86.56940293474656]"
R-vdW (F--H2O),random,-1,False,50,0,54.765566170572676,-3.301737230646022,"[0.7404801294824823, 1.053448674430503, 2.334280857875586, 95.87015551351566, 74.23022420071597, -91.4705425914296]","[0.9662830316520237, 0.9668777586635623, 2.306249357349189, 104.55076305906343, 70.05038934801571, -86.56941654830653]"
R-vdW (F--H2O),random,-1,False,1,0,44.78723320011192,115.302739153,"[1.2529446021773374, 1.2045336795383113, 2.16324944168277, 107.42648058251214, 71.92090264288034, -96.92014211089678]","[23.01043881140219, -1.201997765922319, 2.0888878324758986, 95.52280771762716, 67.5232100271898, -88.73490384209381]"
R-vdW (F--H2O),random,-1,False,50,0,106.32651200958749,-3.301736120097048,"[0.6719585536525123, 0.9047526725738028, 2.0958185980791044, 112.1493953861273, 73.59968198665361, -86.39622654419766]","[0.9662830576091437, 0.9668777971201724, 2.306248658936663, 104.55077040827707, 70.05044044345368, -86.56940074569914]"
R-vdW (F--H2O),random,-1,False,50,0,11.939903186780448,-3.30173556139613,"[0.8571587590875693, 0.8702890833374006, 2.5524914905814255, 103.29384037816519, 65.10637662335506, -89.38520685012708]","[0.9662830256647084, 0.9668777629060872, 2.3062473990763817, 104.55076070539579, 70.05051736088008, -86.569383820076]"
R-vdW (F--H2O),random,-1,True,11,0,20.953938094064515,-0.9916225833095149,"[0.9863254910991316, 1.2107238682401047, 2.0936808375804254, 113.85378769606444, 70.11003364445556, -81.61331242298854]","[0.960867644222464, -0.9610246083004113, 2.271037563519445, 75.73185634423959, -40.337363110179, -63.02294194193974]"
R-vdW (F--H2O),random,-1,False,1,0,68.33434979052012,115.302739153,"[1.1493980240536603, 0.7348390480282312, 2.5049378292355287, 113.01404865848298, 61.139530826665336, -86.76916543069406]","[0.3441300965785469, 0.8951656969816428, 2.2416594710043762, 102.66270634330927, 61.69727222223733, -101.63985845293014]"
R-vdW (F--H2O),random,-1,False,1,0,33.95689204509054,115.302739153,"[0.8200413301048058, 1.1900778693156933, 2.0431497822594213, 100.8160465388419, 69.7424017966516, -87.92230120461774]","[0.9490153633028272, -0.01770035906864642, 2.180099111184521, 102.12571674785003, 73.16735621244835, -85.31708552819023]"
R-vdW (F--H2O),random,-1,False,50,0,13.950583404160582,-2.9569856026622525,"[1.0000827501946712, 0.827019127841568, 2.174429599502007, 111.44481592881087, 65.53157052852612, -81.51443620432052]","[0.962686760715945, 0.9621069746873973, 2.180270022896425, 104.17139215740562, 65.73680807821373, -87.42921844291307]"
R-vdW (F--H2O),random,-1,False,50,0,51.277050462557206,-3.301735731684861,"[1.085995147410975, 0.7502160115456771, 2.0637733992461063, 105.45215411392738, 69.73732401973677, -89.17253967738613]","[0.9662830205291056, 0.9668777585969754, 2.3062468428312184, 104.5507614893355, 70.05053567126053, -86.56938916297206]"
R-vdW (F--H2O),random,-1,False,1,0,70.32951157223012,115.302739153,"[0.7352861737512477, 1.1761513330204567, 2.139664052752391, 103.53516682487552, 70.04743634956837, -82.51674755137547]","[0.8967690445156017, 0.1541924398063117, 2.240687376337232, 103.08999132132016, 71.30815960407254, -86.48424995778893]"
R-vdW (F--H2O),random,-1,False,1,0,18.57482919883411,115.302739153,"[1.0328579076811892, 1.1672361595785907, 2.178756287652399, 112.8872001089161, 59.38223760208643, -91.67379495659554]","[0.9045943744949002, 0.1556836789051843, 2.3402460502020195, 98.40068462359062, 64.48026526227433, -88.77445925556394]"
R-vdW (F--H2O),random,-1,False,1,0,23.691154538833047,115.302739153,"[1.0144366004780805, 1.225524036489493, 2.509670926689869, 109.5959865514879, 69.71810822562036, -81.09030322805751]","[0.9292188730812467, -2.6607785793926952, 3.89022216672522, 97.04192835455089, 238.8938356952268, -93.20085747484586]"
R-vdW (F--H2O),random,-1,False,1,0,21.73587738762379,115.302739153,"[1.1636798442694574, 0.8773335819706396, 2.1669904869352097, 110.67516264835746, 57.49564544652591, -80.60434914059967]","[0.30341990999301494, 0.9665924329797996, 2.333410559435193, 101.8467186776289, 65.08268570564192, -103.50816485729345]"
R-vdW (F--H2O),random,-1,False,1,0,9.070637117563711,115.302739153,"[0.9393244335117076, 1.1344008941810575, 2.262450901657912, 105.03999672643798, 67.68463445922937, -85.3180056340697]","[0.9728579460353018, 0.5682372868059482, 2.213943029071641, 101.06637608001012, 65.81590450515907, -85.01418847548143]"
R-vdW (F--H2O),random,-1,False,50,0,23.784999591695577,-3.3017356961411046,"[1.059506505847218, 0.8138230145801902, 2.0004876294185276, 101.62442869077583, 67.34889194454067, -97.18286248480399]","[0.9662830325429782, 0.9668777735131145, 2.3062474593043953, 104.55076150144627, 70.05050867288065, -86.56938240884924]"
R-vdW (F--H2O),random,-1,False,50,0,46.8577850498663,-2.9772425210598583,"[1.207674005902635, 0.7944089581108953, 2.4552965253016428, 114.26330426911304, 61.989877465470165, -79.07033242715562]","[-0.9640860716385719, 0.9621384712796196, 2.1823906381593057, 75.79728040407468, 65.75737643602143, -92.5333999454189]"
R-vdW (F--H2O),random,-1,False,1,0,21.466481565874805,115.302739153,"[1.156685870534156, 0.8532067126916367, 2.3200985944381847, 101.06180010887952, 58.68025990823089, -83.23184285781767]","[0.4090507630450424, 0.9629831997142074, 2.425213999721216, 102.3603552394696, 64.11132567556106, -91.07794888549076]"
R-vdW (F--H2O),random,-1,False,1,0,28.858760773536982,115.302739153,"[0.8288708325413996, 1.1734120980266929, 2.484512495305884, 99.16208921383397, 58.66565424452605, -83.39636239820071]","[0.9530904964269199, 0.23334775073062275, 2.442839066352757, 101.97312855141061, 58.91533362596191, -88.78915400729927]"
R-vdW (F--H2O),random,-1,False,2,0,35.45722570235807,115.302739153,"[0.7776732511316581, 0.8729053458930094, 2.1518342071545744, 114.12541999678014, 72.46941182243569, -78.99028698182696]","[0.9682091522016323, 0.9573985118280535, 1.9451281449215765, 104.93944631363762, 47.19823153799519, -89.4280170043488]"
R-vdW (F--H2O),random,-1,False,5,0,81.71100011450059,115.302739153,"[0.9504181250549304, 0.6962923478184295, 2.17367907746294, 102.8606790031156, 74.7425023371676, -81.64037946158787]","[0.9635432930228374, 0.9585330386087262, 1.587445204440185, 104.16067791576066, 58.007858660664425, -89.83858915396762]"
R-vdW (F--H2O),random,-1,False,1,0,17.575957787849813,115.302739153,"[1.1498448500173488, 0.8686665775390898, 2.1157658880337005, 99.70064298638424, 72.64049919637065, -91.38092511443425]","[0.4729420588012978, 0.9681573511838661, 2.202593199284475, 102.07569142304037, 74.66702518520651, -85.02617425301037]"
R-vdW (F--H2O),random,-1,False,1,0,77.92751721269069,115.302739153,"[0.7228903846916604, 1.1584490096902498, 2.217595851366857, 106.3125415265349, 58.787065115739445, -92.4251256014607]","[0.8873730818253014, 0.3862284758307698, 2.3954217928810433, 103.84381847912191, 64.07198972485288, -90.00842027595439]"
R-vdW (F--H2O),random,-1,False,50,0,4.669681543302734,-2.956982063895809,"[0.9636448811928324, 0.8736588710493166, 2.052034047617691, 103.15695180809395, 67.26293594355131, -93.48607866313843]","[0.9626867642545576, 0.9621069666843255, 2.1802705944020793, 104.17138994902433, 65.73675093749392, -87.42920082957319]"
R-vdW (F--H2O),random,-1,False,1,0,115.302739153,115.302739153,"[0.6687310490443548, 0.9043385030508784, 2.4245746113649926, 99.06159647136563, 57.79789521444094, -92.36522338041205]","[0.6687310490443548, nan, nan, nan, nan, nan]"
TS,random,-1,True,13,0,51.320465847278186,-0.9916571829533545,"[0.7454739318989243, 1.0178167822723103, 1.5730583207346645, 113.2162314280909, 111.06682725754993, 71.06803073846743]","[0.9608655635248492, 0.9610172354903278, 2.270859284559359, 104.26588828956463, 139.77238222858924, 116.17091666216456]"
TS,random,-1,False,2,0,39.43499130498948,115.302739153,"[1.0823410322521732, 0.8596504554074257, 1.1728886103295817, 102.64255454683638, 119.38105293095215, 58.81018842462143]","[0.9536798168174692, 0.9432935486431123, 1.4714699497682218, 105.31935965471506, -1.0617237517305398, 59.53745913394155]"
TS,random,-1,True,14,0,5.183625276150847,-0.9916581683227917,"[0.9048174259891459, 1.1019395326711638, 1.2717473345115922, 113.15225651549723, 127.05519840183072, 69.45042476775782]","[0.9608674353724108, 0.9610145381621357, 2.270766068060276, 104.26538480278936, 139.79482306324508, 115.92418721512146]"
TS,random,-1,False,1,0,19.263853202001158,115.302739153,"[0.8540768674781765, 1.1269796943312507, 1.5175998158952917, 97.65352687293733, 120.49851681255316, 76.62045686419626]","[0.9653106391302778, 0.5648579247055803, 1.6905338887407235, 102.83897562556312, 1851.7147290194832, 64.62828388203692]"
